Gene_ID,Drug_ID,Association_Label,drug_emb_index,prot_emb_index
PA36017,PA448492,1,889,889
PA38592,PA448492,1,890,890
PA245,PA451892,1,891,891
PA267,PA451892,1,892,892
PA27844,PA166345562,1,893,893
PA28469,PA165857067,1,894,894
PA378,PA448835,1,895,895
PA25128,PA10004,1,896,896
PA25128,PA165107055,1,897,897
PA25128,PA449515,1,898,898
PA25128,PA450428,1,899,899
PA25128,PA452347,1,900,900
PA25128,PA452639,1,901,901
PA217,PA10390,0,902,902
PA217,PA10892,1,903,903
PA217,PA449285,1,904,904
PA217,PA450395,1,905,905
PA217,PA451234,1,906,906
PA217,PA451578,1,907,907
PA217,PA451718,1,908,908
PA217,PA452249,1,909,909
PA130,PA450631,0,910,910
PA131,PA450631,1,911,911
PA139,PA450631,1,912,912
PA34,PA450631,1,913,913
PA378,PA450631,1,914,914
PA33942,PA128406956,1,915,915
PA33942,PA166328761,1,916,916
PA33942,PA448771,1,917,917
PA33942,PA448803,1,918,918
PA33942,PA449014,1,919,919
PA24933,PA10040,1,920,920
PA25408,PA10040,1,921,921
PA28063,PA10040,1,922,922
PA28065,PA10040,1,923,923
PA30196,PA10040,1,924,924
PA31768,PA10040,1,925,925
PA37302,PA10040,1,926,926
PA7360,PA10040,0,927,927
PA75,PA10040,1,928,928
PA28469,PA448948,0,929,929
PA27478,PA10026,0,930,930
PA27478,PA10066,0,931,931
PA27478,PA10074,0,932,932
PA27478,PA151186253,1,933,933
PA27478,PA162565877,1,934,934
PA27478,PA164712362,1,935,935
PA27478,PA164712462,1,936,936
PA27478,PA164712741,1,937,937
PA27478,PA164713257,1,938,938
PA27478,PA164749035,1,939,939
PA27478,PA164764584,1,940,940
PA27478,PA164783479,0,941,941
PA27478,PA165282097,1,942,942
PA27478,PA448073,1,943,943
PA27478,PA448385,0,944,944
PA27478,PA448408,1,945,945
PA27478,PA448687,0,946,946
PA27478,PA448689,0,947,947
PA27478,PA448708,1,948,948
PA27478,PA448785,0,949,949
PA27478,PA449015,0,950,950
PA27478,PA449061,1,951,951
PA27478,PA449072,1,952,952
PA27478,PA449283,0,953,953
PA27478,PA449376,1,954,954
PA27478,PA449673,0,955,955
PA27478,PA449841,1,956,956
PA27478,PA450164,0,957,957
PA27478,PA450213,1,958,958
PA27478,PA450401,1,959,959
PA27478,PA450464,1,960,960
PA27478,PA450522,0,961,961
PA27478,PA450530,0,962,962
PA27478,PA450588,1,963,963
PA27478,PA450626,1,964,964
PA27478,PA450657,0,965,965
PA27478,PA450688,0,966,966
PA27478,PA450732,0,967,967
PA27478,PA450801,0,968,968
PA27478,PA450873,1,969,969
PA27478,PA450947,0,970,970
PA27478,PA451114,1,971,971
PA27478,PA451201,0,972,972
PA27478,PA451257,0,973,973
PA27478,PA451264,1,974,974
PA27478,PA451333,0,975,975
PA27478,PA451566,1,976,976
PA27478,PA451744,0,977,977
PA27478,PA451846,0,978,978
PA27478,PA451866,0,979,979
PA27478,PA451974,0,980,980
PA27478,PA452233,1,981,981
PA27478,PA452618,1,982,982
PA27478,PA452619,1,983,983
PA139,PA448682,1,984,984
PA176,PA448682,1,985,985
PA31,PA448682,1,986,986
PA134915280,PA166353221,1,987,987
PA7360,PA165981154,1,988,988
PA117,PA450243,1,989,989
PA134884097,PA450243,1,990,990
PA145148084,PA450243,1,991,991
PA147,PA450243,1,992,992
PA267,PA450243,1,993,993
PA28162,PA450243,1,994,994
PA29549,PA450243,1,995,995
PA304,PA450243,1,996,996
PA31818,PA450243,1,997,997
PA31891,PA450243,1,998,998
PA355,PA450243,1,999,999
PA126,PA450149,1,1000,1000
PA128,PA450149,1,1001,1001
PA117,PA451735,0,1002,1002
PA123,PA451735,0,1003,1003
PA128,PA451735,0,1004,1004
PA130,PA451735,0,1005,1005
PA131,PA451735,0,1006,1006
PA24355,PA451735,1,1007,1007
PA267,PA451735,0,1008,1008
PA31942,PA451735,1,1009,1009
PA31945,PA451735,0,1010,1010
PA329,PA451735,0,1011,1011
PA28469,PA166114925,1,1012,1012
PA128,PA451946,1,1013,1013
PA35,PA451946,1,1014,1014
PA36,PA451946,1,1015,1015
PA37,PA451946,1,1016,1016
PA109,PA166179845,1,1017,1017
PA388,PA10005,1,1018,1018
PA397,PA10005,1,1019,1019
PA117,PA451333,1,1020,1020
PA123,PA451333,0,1021,1021
PA124,PA451333,0,1022,1022
PA126,PA451333,0,1023,1023
PA128,PA451333,0,1024,1024
PA130,PA451333,0,1025,1025
PA131,PA451333,0,1026,1026
PA139,PA451333,1,1027,1027
PA176,PA451333,1,1028,1028
PA192,PA451333,1,1029,1029
PA193,PA451333,0,1030,1030
PA267,PA451333,1,1031,1031
PA27093,PA451333,0,1032,1032
PA27478,PA451333,0,1033,1033
PA312,PA451333,0,1034,1034
PA35055,PA451333,0,1035,1035
PA35056,PA451333,0,1036,1036
PA37179,PA451333,0,1037,1037
PA29808,PA449548,1,1038,1038
PA35004,PA143485705,1,1039,1039
PA35004,PA448785,1,1040,1040
PA35004,PA450164,1,1041,1041
PA35004,PA450732,1,1042,1042
PA35004,PA450911,1,1043,1043
PA35004,PA450947,1,1044,1044
PA35004,PA451728,1,1045,1045
PA35004,PA451846,1,1046,1046
PA26490,PA164776637,1,1047,1047
PA26490,PA164781343,0,1048,1048
PA26490,PA166268781,1,1049,1049
PA26490,PA166277861,1,1050,1050
PA26490,PA166313325,1,1051,1051
PA26490,PA166328901,1,1052,1052
PA26490,PA448073,1,1053,1053
PA26490,PA450626,1,1054,1054
PA29808,PA451255,1,1055,1055
PA27478,PA448708,1,1056,1056
PA123,PA448689,0,1057,1057
PA124,PA448689,0,1058,1058
PA126,PA448689,0,1059,1059
PA128,PA448689,0,1060,1060
PA130,PA448689,0,1061,1061
PA131,PA448689,0,1062,1062
PA193,PA448689,0,1063,1063
PA27093,PA448689,0,1064,1064
PA27478,PA448689,0,1065,1065
PA312,PA448689,0,1066,1066
PA35055,PA448689,0,1067,1067
PA35056,PA448689,0,1068,1068
PA37179,PA448689,0,1069,1069
PA139,PA10407,0,1070,1070
PA212,PA10407,1,1071,1071
PA83,PA10407,1,1072,1072
PA128,PA166163418,1,1073,1073
PA25411,PA166163418,1,1074,1074
PA25412,PA166163418,1,1075,1075
PA27093,PA166163418,1,1076,1076
PA156,PA164920420,1,1077,1077
PA25411,PA164920420,1,1078,1078
PA25412,PA164920420,1,1079,1079
PA266,PA164920420,1,1080,1080
PA27844,PA164920420,1,1081,1081
PA27886,PA164920420,1,1082,1082
PA420,PA131890628,1,1083,1083
PA123,PA450657,0,1084,1084
PA124,PA450657,0,1085,1085
PA126,PA450657,0,1086,1086
PA128,PA450657,0,1087,1087
PA130,PA450657,0,1088,1088
PA131,PA450657,0,1089,1089
PA176,PA450657,1,1090,1090
PA193,PA450657,0,1091,1091
PA254,PA450657,1,1092,1092
PA267,PA450657,1,1093,1093
PA27093,PA450657,0,1094,1094
PA27478,PA450657,0,1095,1095
PA312,PA450657,0,1096,1096
PA31891,PA450657,1,1097,1097
PA35055,PA450657,0,1098,1098
PA35056,PA450657,0,1099,1099
PA37179,PA450657,0,1100,1100
PA116,PA10251,1,1101,1101
PA124,PA10251,0,1102,1102
PA130,PA10251,1,1103,1103
PA131,PA10251,0,1104,1104
PA267,PA10251,0,1105,1105
PA37178,PA10251,1,1106,1106
PA37182,PA10251,1,1107,1107
PA378,PA10251,1,1108,1108
PA420,PA10251,0,1109,1109
PA28386,PA449804,1,1110,1110
PA198,PA10004,1,1111,1111
PA198,PA164713366,1,1112,1112
PA198,PA164784024,1,1113,1113
PA198,PA449515,1,1114,1114
PA198,PA449594,1,1115,1115
PA198,PA451241,1,1116,1116
PA198,PA451261,1,1117,1117
PA198,PA452639,1,1118,1118
PA27331,PA10176,1,1119,1119
PA27331,PA135057240,1,1120,1120
PA27331,PA166115361,1,1121,1121
PA27331,PA166176018,1,1122,1122
PA27331,PA166182735,1,1123,1123
PA27331,PA166182783,1,1124,1124
PA27331,PA166182885,1,1125,1125
PA27331,PA448866,1,1126,1126
PA27331,PA448946,1,1127,1127
PA27331,PA449211,1,1128,1128
PA27331,PA450125,1,1129,1129
PA27331,PA450126,1,1130,1130
PA27331,PA450353,1,1131,1131
PA27331,PA450475,1,1132,1132
PA27331,PA451103,1,1133,1133
PA27331,PA451271,1,1134,1134
PA131,PA164768835,1,1135,1135
PA28469,PA164748964,1,1136,1136
PA378,PA164748964,1,1137,1137
PA35055,PA166277741,1,1138,1138
PA156,PA166153471,1,1139,1139
PA266,PA166153471,1,1140,1140
PA27844,PA166153471,1,1141,1141
PA27886,PA166153471,1,1142,1142
PA267,PA164768689,1,1143,1143
PA123,PA448691,1,1144,1144
PA124,PA448691,1,1145,1145
PA126,PA448691,1,1146,1146
PA182,PA448691,1,1147,1147
PA24413,PA448691,1,1148,1148
PA25321,PA448691,1,1149,1149
PA29016,PA448691,1,1150,1150
PA29028,PA448691,1,1151,1151
PA28181,PA166169917,1,1152,1152
PA30128,PA166169917,1,1153,1153
PA75,PA10040,1,1154,1154
PA75,PA128406956,1,1155,1155
PA75,PA152241907,1,1156,1156
PA75,PA449014,1,1157,1157
PA75,PA449412,1,1158,1158
PA75,PA450428,1,1159,1159
PA36679,PA128406956,1,1160,1160
PA36679,PA164713176,1,1161,1161
PA36679,PA166153473,1,1162,1162
PA36679,PA166204001,1,1163,1163
PA36679,PA166328845,1,1164,1164
PA36679,PA449165,1,1165,1165
PA36679,PA449476,1,1166,1166
PA36679,PA452621,1,1167,1167
PA29973,PA452634,1,1168,1168
PA356,PA452634,0,1169,1169
PA397,PA452634,1,1170,1170
PA107,PA450464,1,1171,1171
PA117,PA450464,1,1172,1172
PA128,PA450464,0,1173,1173
PA147,PA450464,1,1174,1174
PA267,PA450464,1,1175,1175
PA27478,PA450464,1,1176,1176
PA27479,PA450464,1,1177,1177
PA310,PA450464,1,1178,1178
PA311,PA450464,1,1179,1179
PA312,PA450464,1,1180,1180
PA35,PA450464,1,1181,1181
PA117,PA164712741,1,1182,1182
PA136,PA164712741,1,1183,1183
PA193,PA164712741,1,1184,1184
PA27478,PA164712741,1,1185,1185
PA31891,PA164712741,1,1186,1186
PA31945,PA164712741,1,1187,1187
PA117,PA166227621,1,1188,1188
PA31945,PA166227621,1,1189,1189
PA7360,PA166268804,1,1190,1190
PA117,PA452233,1,1191,1191
PA128,PA452233,0,1192,1192
PA130,PA452233,1,1193,1193
PA192,PA452233,1,1194,1194
PA193,PA452233,1,1195,1195
PA211,PA452233,1,1196,1196
PA229,PA452233,1,1197,1197
PA245,PA452233,1,1198,1198
PA267,PA452233,1,1199,1199
PA27093,PA452233,1,1200,1200
PA27478,PA452233,1,1201,1201
PA29808,PA452233,1,1202,1202
PA30676,PA452233,1,1203,1203
PA312,PA452233,1,1204,1204
PA31891,PA452233,1,1205,1205
PA31945,PA452233,1,1206,1206
PA34375,PA452233,1,1207,1207
PA128,PA450603,1,1208,1208
PA267,PA450603,1,1209,1209
PA28162,PA450603,1,1210,1210
PA29549,PA450603,1,1211,1211
PA142671157,PA166185677,1,1212,1212
PA343,PA164754789,1,1213,1213
PA343,PA166179720,1,1214,1214
PA343,PA448015,1,1215,1215
PA343,PA449509,1,1216,1216
PA343,PA450521,1,1217,1217
PA123,PA164784021,1,1218,1218
PA124,PA164784021,1,1219,1219
PA126,PA164784021,1,1220,1220
PA18,PA164784021,1,1221,1221
PA182,PA164784021,0,1222,1222
PA183,PA164784021,0,1223,1223
PA435,PA164784021,1,1224,1224
PA38,PA133822447,1,1225,1225
PA38,PA134687887,1,1226,1226
PA38,PA151249535,1,1227,1227
PA38,PA151958426,1,1228,1228
PA38,PA162356187,1,1229,1229
PA38,PA164712308,1,1230,1230
PA38,PA164712372,1,1231,1231
PA38,PA164712535,1,1232,1232
PA38,PA164712541,1,1233,1233
PA38,PA164712547,1,1234,1234
PA38,PA164743150,1,1235,1235
PA38,PA165945764,1,1236,1236
PA38,PA448011,1,1237,1237
PA38,PA448499,1,1238,1238
PA38,PA448611,1,1239,1239
PA38,PA448641,1,1240,1240
PA38,PA448817,1,1241,1241
PA38,PA449319,1,1242,1242
PA38,PA449381,1,1243,1243
PA38,PA449396,1,1244,1244
PA38,PA449470,1,1245,1245
PA38,PA449500,1,1246,1246
PA38,PA449899,1,1247,1247
PA38,PA450121,1,1248,1248
PA38,PA450480,1,1249,1249
PA38,PA450573,1,1250,1250
PA38,PA450649,1,1251,1251
PA38,PA450966,1,1252,1252
PA38,PA451145,1,1253,1253
PA38,PA451457,1,1254,1254
PA38,PA451483,1,1255,1255
PA38,PA451690,1,1256,1256
PA38,PA452229,1,1257,1257
PA38,PA452604,1,1258,1258
PA154,PA451775,1,1259,1259
PA124,PA166153431,1,1260,1260
PA126,PA166153431,1,1261,1261
PA128,PA166153431,1,1262,1262
PA128,PA166278341,1,1263,1263
PA128,PA134687937,1,1264,1264
PA130,PA134687937,1,1265,1265
PA35066,PA152241907,1,1266,1266
PA35066,PA164712499,1,1267,1267
PA35066,PA164712708,1,1268,1268
PA35066,PA164712887,1,1269,1269
PA35066,PA164713366,1,1270,1270
PA35066,PA164760860,1,1271,1271
PA35066,PA164769031,1,1272,1272
PA35066,PA164781042,1,1273,1273
PA35066,PA448497,1,1274,1274
PA35066,PA448515,1,1275,1275
PA35066,PA450037,1,1276,1276
PA35066,PA450039,1,1277,1277
PA35066,PA450112,1,1278,1278
PA35066,PA450196,1,1279,1279
PA35066,PA450379,1,1280,1280
PA35066,PA451182,1,1281,1281
PA35066,PA451250,1,1282,1282
PA130,PA166319041,1,1283,1283
PA18,PA166185150,1,1284,1284
PA107,PA450721,0,1285,1285
PA267,PA450721,1,1286,1286
PA27331,PA166176018,1,1287,1287
PA28469,PA166176018,1,1288,1288
PA26840,PA166114316,1,1289,1289
PA125,PA449293,0,1290,1290
PA126,PA449293,1,1291,1291
PA271,PA449293,1,1292,1292
PA27112,PA449293,1,1293,1293
PA293,PA449293,1,1294,1294
PA30474,PA449293,1,1295,1295
PA33392,PA449293,1,1296,1296
PA36601,PA449293,1,1297,1297
PA37856,PA449293,1,1298,1298
PA435,PA449293,1,1299,1299
PA28469,PA448966,1,1300,1300
PA130,PA450226,1,1301,1301
PA304,PA450226,1,1302,1302
PA30086,PA162372840,1,1303,1303
PA30086,PA164924492,1,1304,1304
PA30086,PA164924493,1,1305,1305
PA30086,PA165291492,1,1306,1306
PA30086,PA166114943,1,1307,1307
PA30086,PA166118340,1,1308,1308
PA30086,PA166118341,1,1309,1309
PA30086,PA7000,1,1310,1310
PA42,PA164712308,1,1311,1311
PA42,PA164712462,1,1312,1312
PA42,PA448388,1,1313,1313
PA42,PA448497,1,1314,1314
PA42,PA448499,1,1315,1315
PA42,PA448561,1,1316,1316
PA42,PA448970,1,1317,1317
PA42,PA450084,1,1318,1318
PA42,PA450242,1,1319,1319
PA42,PA451205,1,1320,1320
PA42,PA452640,1,1321,1321
PA30086,PA166118340,1,1322,1322
PA18,PA451542,1,1323,1323
PA28469,PA451542,1,1324,1324
PA378,PA451542,1,1325,1325
PA121,PA450962,1,1326,1326
PA124,PA10402,1,1327,1327
PA28529,PA10402,1,1328,1328
PA31945,PA10402,1,1329,1329
PA109,PA166185161,1,1330,1330
PA24597,PA164712344,1,1331,1331
PA33,PA164712344,1,1332,1332
PA34,PA164712344,1,1333,1333
PA108,PA448500,1,1334,1334
PA116,PA448500,1,1335,1335
PA124,PA448500,1,1336,1336
PA128,PA448500,1,1337,1337
PA130,PA448500,1,1338,1338
PA131,PA448500,0,1339,1339
PA134865839,PA448500,0,1340,1340
PA134952671,PA448500,1,1341,1341
PA139,PA448500,1,1342,1342
PA166049147,PA448500,1,1343,1343
PA189,PA448500,1,1344,1344
PA227,PA448500,1,1345,1345
PA229,PA448500,1,1346,1346
PA24373,PA448500,1,1347,1347
PA267,PA448500,1,1348,1348
PA29556,PA448500,1,1349,1349
PA29561,PA448500,1,1350,1350
PA33529,PA448500,1,1351,1351
PA33532,PA448500,1,1352,1352
PA35072,PA448500,1,1353,1353
PA37178,PA448500,1,1354,1354
PA378,PA448500,1,1355,1355
PA390,PA448500,1,1356,1356
PA43,PA448500,1,1357,1357
PA435,PA448500,1,1358,1358
PA55,PA448500,1,1359,1359
PA80,PA448500,1,1360,1360
PA378,PA448883,1,1361,1361
PA28469,PA166279461,1,1362,1362
PA130,PA451627,1,1363,1363
PA131,PA451627,1,1364,1364
PA37179,PA451627,0,1365,1365
PA126,PA165958395,1,1366,1366
PA128,PA134687924,1,1367,1367
PA267,PA134687924,1,1368,1368
PA27093,PA134687924,1,1369,1369
PA27844,PA134687924,1,1370,1370
PA27846,PA134687924,1,1371,1371
PA30592,PA134687924,1,1372,1372
PA420,PA134687924,1,1373,1373
PA7360,PA134687924,1,1374,1374
PA18,PA166119201,1,1375,1375
PA131,PA10229,1,1376,1376
PA139,PA451733,1,1377,1377
PA176,PA451733,1,1378,1378
PA31,PA451733,1,1379,1379
PA134872551,PA10026,1,1380,1380
PA134872551,PA151186253,1,1381,1381
PA134872551,PA164712720,1,1382,1382
PA134872551,PA448073,1,1383,1383
PA134872551,PA448687,1,1384,1384
PA134872551,PA449376,1,1385,1385
PA134872551,PA449841,1,1386,1386
PA134872551,PA450401,1,1387,1387
PA134872551,PA450588,1,1388,1388
PA134872551,PA450626,1,1389,1389
PA134872551,PA450688,1,1390,1390
PA134872551,PA451114,1,1391,1391
PA134872551,PA451257,1,1392,1392
PA134872551,PA451846,1,1393,1393
PA134872551,PA452618,1,1394,1394
PA124,PA164746334,0,1395,1395
PA131,PA164746334,1,1396,1396
PA128,PA448964,1,1397,1397
PA267,PA448964,1,1398,1398
PA27832,PA448964,1,1399,1399
PA378,PA448964,1,1400,1400
PA130,PA166270781,1,1401,1401
PA109,PA151958596,1,1402,1402
PA109,PA165109660,1,1403,1403
PA109,PA165948052,1,1404,1404
PA109,PA165950341,0,1405,1405
PA109,PA166114483,0,1406,1406
PA109,PA166151864,1,1407,1407
PA109,PA166152935,0,1408,1408
PA109,PA166153449,1,1409,1409
PA109,PA166159659,1,1410,1410
PA109,PA166163226,0,1411,1411
PA109,PA166175754,1,1412,1412
PA109,PA166179845,1,1413,1413
PA109,PA166185161,1,1414,1414
PA109,PA166190041,0,1415,1415
PA109,PA166362502,1,1416,1416
PA109,PA449171,1,1417,1417
PA124,PA449653,0,1418,1418
PA126,PA449653,1,1419,1419
PA24413,PA166177510,1,1420,1420
PA25321,PA166177510,1,1421,1421
PA28469,PA165858618,1,1422,1422
PA139,PA448765,1,1423,1423
PA43,PA448765,1,1424,1424
PA267,PA10026,1,1425,1425
PA267,PA10074,1,1426,1426
PA267,PA10227,1,1427,1427
PA267,PA10232,1,1428,1428
PA267,PA10233,1,1429,1429
PA267,PA10251,0,1430,1430
PA267,PA10268,1,1431,1431
PA267,PA10478,1,1432,1432
PA267,PA10804,0,1433,1433
PA267,PA10832,1,1434,1434
PA267,PA128406956,0,1435,1435
PA267,PA130620651,1,1436,1436
PA267,PA131285527,1,1437,1437
PA267,PA131301952,1,1438,1438
PA267,PA132595336,0,1439,1439
PA267,PA133950441,1,1440,1440
PA267,PA134687924,1,1441,1441
PA267,PA134711056,1,1442,1442
PA267,PA140222719,1,1443,1443
PA267,PA143485705,1,1444,1444
PA267,PA143487910,1,1445,1445
PA267,PA146096020,1,1446,1446
PA267,PA146096021,1,1447,1447
PA267,PA146096022,1,1448,1448
PA267,PA146123005,1,1449,1449
PA267,PA150481189,1,1450,1450
PA267,PA151917011,1,1451,1451
PA267,PA151958355,1,1452,1452
PA267,PA151958596,1,1453,1453
PA267,PA162363968,1,1454,1454
PA267,PA162372840,1,1455,1455
PA267,PA162565877,1,1456,1456
PA267,PA164712314,1,1457,1457
PA267,PA164712505,1,1458,1458
PA267,PA164712708,1,1459,1459
PA267,PA164713162,1,1460,1460
PA267,PA164713176,1,1461,1461
PA267,PA164713257,1,1462,1462
PA267,PA164744326,1,1463,1463
PA267,PA164746007,1,1464,1464
PA267,PA164746311,1,1465,1465
PA267,PA164746890,1,1466,1466
PA267,PA164748865,1,1467,1467
PA267,PA164749649,1,1468,1468
PA267,PA164754755,1,1469,1469
PA267,PA164754992,1,1470,1470
PA267,PA164768689,1,1471,1471
PA267,PA164768820,1,1472,1472
PA267,PA164924560,1,1473,1473
PA267,PA164924561,1,1474,1474
PA267,PA164924562,1,1475,1475
PA267,PA164924563,1,1476,1476
PA267,PA164924564,1,1477,1477
PA267,PA164924565,1,1478,1478
PA267,PA164924566,1,1479,1479
PA267,PA164924567,1,1480,1480
PA267,PA165110351,0,1481,1481
PA267,PA165110729,0,1482,1482
PA267,PA165110778,1,1483,1483
PA267,PA165111677,1,1484,1484
PA267,PA165282096,1,1485,1485
PA267,PA165282097,1,1486,1486
PA267,PA165946873,1,1487,1487
PA267,PA165948902,1,1488,1488
PA267,PA165958360,1,1489,1489
PA267,PA165958363,1,1490,1490
PA267,PA166129539,1,1491,1491
PA267,PA166161306,1,1492,1492
PA267,PA166163740,1,1493,1493
PA267,PA166177229,1,1494,1494
PA267,PA448383,1,1495,1495
PA267,PA448385,1,1496,1496
PA267,PA448422,1,1497,1497
PA267,PA448432,1,1498,1498
PA267,PA448498,1,1499,1499
PA267,PA448499,1,1500,1500
PA267,PA448500,1,1501,1501
PA267,PA448515,1,1502,1502
PA267,PA448645,1,1503,1503
PA267,PA448771,1,1504,1504
PA267,PA448785,0,1505,1505
PA267,PA448817,1,1506,1506
PA267,PA448964,1,1507,1507
PA267,PA449001,1,1508,1508
PA267,PA449014,1,1509,1509
PA267,PA449015,1,1510,1510
PA267,PA449028,1,1511,1511
PA267,PA449048,1,1512,1512
PA267,PA449053,1,1513,1513
PA267,PA449061,1,1514,1514
PA267,PA449088,1,1515,1515
PA267,PA449092,1,1516,1516
PA267,PA449165,0,1517,1517
PA267,PA449167,1,1518,1518
PA267,PA449177,1,1519,1519
PA267,PA449212,1,1520,1520
PA267,PA449233,1,1521,1521
PA267,PA449247,1,1522,1522
PA267,PA449259,1,1523,1523
PA267,PA449319,0,1524,1524
PA267,PA449334,1,1525,1525
PA267,PA449367,1,1526,1526
PA267,PA449376,1,1527,1527
PA267,PA449383,1,1528,1528
PA267,PA449412,1,1529,1529
PA267,PA449415,1,1530,1530
PA267,PA449441,1,1531,1531
PA267,PA449493,1,1532,1532
PA267,PA449552,1,1533,1533
PA267,PA449591,1,1534,1534
PA267,PA449599,1,1535,1535
PA267,PA449621,1,1536,1536
PA267,PA449673,1,1537,1537
PA267,PA449676,1,1538,1538
PA267,PA449688,1,1539,1539
PA267,PA449690,1,1540,1540
PA267,PA449808,1,1541,1541
PA267,PA449809,1,1542,1542
PA267,PA449841,0,1543,1543
PA267,PA449905,1,1544,1544
PA267,PA449961,1,1545,1545
PA267,PA449977,1,1546,1546
PA267,PA450085,1,1547,1547
PA267,PA450112,1,1548,1548
PA267,PA450132,1,1549,1549
PA267,PA450133,1,1550,1550
PA267,PA450146,1,1551,1551
PA267,PA450163,1,1552,1552
PA267,PA450164,1,1553,1553
PA267,PA450180,1,1554,1554
PA267,PA450206,1,1555,1555
PA267,PA450214,1,1556,1556
PA267,PA450243,1,1557,1557
PA267,PA450262,1,1558,1558
PA267,PA450268,1,1559,1559
PA267,PA450272,1,1560,1560
PA267,PA450322,1,1561,1561
PA267,PA450348,1,1562,1562
PA267,PA450354,1,1563,1563
PA267,PA450401,1,1564,1564
PA267,PA450428,0,1565,1565
PA267,PA450464,1,1566,1566
PA267,PA450466,1,1567,1567
PA267,PA450496,1,1568,1568
PA267,PA450500,1,1569,1569
PA267,PA450524,1,1570,1570
PA267,PA450526,1,1571,1571
PA267,PA450530,1,1572,1572
PA267,PA450550,1,1573,1573
PA267,PA450566,1,1574,1574
PA267,PA450595,1,1575,1575
PA267,PA450603,1,1576,1576
PA267,PA450606,1,1577,1577
PA267,PA450616,1,1578,1578
PA267,PA450620,1,1579,1579
PA267,PA450657,1,1580,1580
PA267,PA450688,1,1581,1581
PA267,PA450704,1,1582,1582
PA267,PA450705,1,1583,1583
PA267,PA450721,1,1584,1584
PA267,PA450732,1,1585,1585
PA267,PA450741,1,1586,1586
PA267,PA450761,1,1587,1587
PA267,PA450774,1,1588,1588
PA267,PA450801,1,1589,1589
PA267,PA450911,1,1590,1590
PA267,PA450947,0,1591,1591
PA267,PA451089,1,1592,1592
PA267,PA451093,1,1593,1593
PA267,PA451096,1,1594,1594
PA267,PA451100,1,1595,1595
PA267,PA451123,1,1596,1596
PA267,PA451131,1,1597,1597
PA267,PA451141,1,1598,1598
PA267,PA451145,1,1599,1599
PA267,PA451209,1,1600,1600
PA267,PA451213,1,1601,1601
PA267,PA451224,1,1602,1602
PA267,PA451232,1,1603,1603
PA267,PA451236,1,1604,1604
PA267,PA451250,1,1605,1605
PA267,PA451257,1,1606,1606
PA267,PA451260,1,1607,1607
PA267,PA451261,1,1608,1608
PA267,PA451305,1,1609,1609
PA267,PA451333,1,1610,1610
PA267,PA451341,1,1611,1611
PA267,PA451363,1,1612,1612
PA267,PA451365,1,1613,1613
PA267,PA451472,1,1614,1614
PA267,PA451483,1,1615,1615
PA267,PA451527,1,1616,1616
PA267,PA451578,0,1617,1617
PA267,PA451581,1,1618,1618
PA267,PA451609,1,1619,1619
PA267,PA451611,1,1620,1620
PA267,PA451619,1,1621,1621
PA267,PA451640,1,1622,1622
PA267,PA451728,1,1623,1623
PA267,PA451729,1,1624,1624
PA267,PA451735,0,1625,1625
PA267,PA451846,1,1626,1626
PA267,PA451866,1,1627,1627
PA267,PA451868,0,1628,1628
PA267,PA451877,0,1629,1629
PA267,PA451879,1,1630,1630
PA267,PA451892,1,1631,1631
PA267,PA451900,1,1632,1632
PA267,PA451906,1,1633,1633
PA267,PA451954,1,1634,1634
PA267,PA452229,1,1635,1635
PA267,PA452233,1,1636,1636
PA267,PA452347,1,1637,1637
PA267,PA452618,1,1638,1638
PA267,PA452621,1,1639,1639
PA267,PA7000,1,1640,1640
PA139,PA451223,0,1641,1641
PA31,PA151249535,1,1642,1642
PA31,PA448682,1,1643,1643
PA31,PA449719,1,1644,1644
PA31,PA449899,1,1645,1645
PA31,PA451483,1,1646,1646
PA31,PA451733,1,1647,1647
PA139,PA164712308,1,1648,1648
PA254,PA164712308,1,1649,1649
PA37,PA164712308,1,1650,1650
